namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
ORNL_043.basePlot.cfc,D07,ORNL,tower,vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=,vOIarzMvGliaklg0KdNYHoMZLjy5/S73qQ5CPNn004STKOFaul5UGg==,OK,2017-06-08T17:13:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,4.085,2.322,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,6,20842.1,95,111.4,0.568,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.479,15.39,15.38,deciduousForest,WGS84,35.963923,-84.287231,20.1,322.5,0.22,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,08005Z,NEON.PLA.D07.ORNL.08005Z,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,22,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.105,0.852,0.424,0.182,0.076,2100,42.5,5.5,23.4,7.8,2017-06-21,48,0.075,20,5.99,1.34,1.74,B,0,vOIarzMvGliaklg0KdNYHoMZLjy5/S73J9i15Cvy/Jg=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.89,48.57,25.7,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMHR+v5PrMsZs=,invalid fresh mass,2017-06-08T16:45:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,NA,1.721,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,5,21433.2,95,80.3,NA,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.51,9.84,12.49,deciduousForest,WGS84,35.964422,-84.285887,20.1,338.8,0.18,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,04906,NEON.PLA.D07.ORNL.04906,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,18.2,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.149,0.607,0.458,0.184,0.088,1383.2,46.4,6.3,14.7,13.9,2017-06-21,48,0.0789,20,9.46,3.03,2.71,B,0,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMFoxhMOywnKk=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.68,48.22,28.8,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=,vOIarzMvGliwbC+EobvpkTosJSgXlPFVM7c+q/qTVaA=,invalid fresh mass,2017-06-08T16:49:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,NA,1.736,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,3,17326.3,95,100.2,NA,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.49,28.24,16.28,deciduousForest,WGS84,35.964422,-84.285887,20.1,338.8,0.18,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,04848,NEON.PLA.D07.ORNL.04848,QURU,Quercus rubra L.,Live,NA,NA,NA,NA,NA,20.4,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.124,1.145,0.388,0.214,0.094,2500.7,63.7,5.1,41.3,21.7,2017-06-21,48,0.0851,20,8.61,2.54,2.16,B,0,vOIarzMvGliwbC+EobvpkTosJSgXlPFVYOLeBNnJbK0=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.96,49.06,25.1,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,3.047,1.632,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,7,26101.2,95,62.5,0.536,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.486,7.87,15.84,deciduousForest,WGS84,35.964422,-84.285887,20.1,338.8,0.18,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,2017-06-21,48,0.0765,20,4.59,1.67,1.23,B,0,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.58,46.22,29.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,3.047,1.632,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,7,26101.2,95,62.5,0.536,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.486,7.87,15.84,deciduousForest,WGS84,35.964422,-84.285887,20.1,338.8,0.18,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,2017-06-21,48,0.0765,20,4.59,1.67,1.23,B,0,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.6,46.11,28.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
TALL_044.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCUheaQ316r+f473HKQeDIKQ==,OK,2017-05-18T18:18:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,1.598,0.751,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,30,2662.6,97,282.1,0.47,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.539,17.87,18.72,evergreenForest,WGS84,32.952869,-87.397604,20.2,130.1,0.19,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,03295,NEON.PLA.D08.TALL.03295,PIEC2,Pinus echinata Mill.,Live,NA,NA,NA,NA,NA,16.2,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.105,50,0.092,0.543,0.305,0.1,0.077,926.7,78.5,3.2,10,55.1,2017-06-06,48,0.0635,20,2.9,0.67,0.84,A,0,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCCzVKazLQdCA=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.98,49.31,50.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_044.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikj9g7Lg5Yk5c=,OK,2017-05-18T13:00:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.23,1.783,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,4,23620.9,98,75.5,0.341,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.501,20.4,17.97,evergreenForest,WGS84,32.952869,-87.397604,20.2,130.1,0.19,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,03426,NEON.PLA.D08.TALL.03426,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,13.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.102,50,0.166,1.168,0.649,0.333,0.146,353,71.4,10.5,17,29.9,2017-06-06,48,0.0845,20,5.83,1.5,1.54,A,0,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikqDF8X/EO1OU=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,2.18,48.38,22.2,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_047.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewy0jX4Kr3t5Y=,OK,2017-05-18T18:05:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,1.593,0.768,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,21,2764.4,99,277.8,0.482,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.529,22.05,24.65,evergreenForest,WGS84,32.951506,-87.398919,20.2,135.8,0.23,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,00231,NEON.PLA.D08.TALL.00231,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,22.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.107,50,0.121,1.099,0.138,0.097,0.087,409.3,58.4,19.4,12.9,33.9,2017-06-12,48,0.111,20,8.19,2.1,2.22,A,1,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,1.22,50.31,41.1,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_047.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewy0jX4Kr3t5Y=,OK,2017-05-18T18:05:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,1.593,0.768,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,21,2764.4,99,277.8,0.482,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.529,22.05,24.65,evergreenForest,WGS84,32.951506,-87.398919,20.2,135.8,0.23,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,00231,NEON.PLA.D08.TALL.00231,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,22.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.101,50,0.113,1.01,0.14,0.095,0.09,468.1,65.5,22,12.3,37.3,2017-06-12,48,0.111,20,8.19,2.1,2.22,A,1,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,1.22,50.31,41.1,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_047.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JITHqyqChqqkd9qk/28g7Vg==,other,2017-05-18T17:48:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.644,2.099,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2,21906.2,70,95.8,0.372,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.498,30.49,22.79,evergreenForest,WGS84,32.951506,-87.398919,20.2,135.8,0.23,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,00213,NEON.PLA.D08.TALL.00213,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,17.8,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.103,50,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,2017-06-06,48,0.0775,20,5.87,1.31,1.31,A,0,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.6,48.73,30.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_047.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JITHqyqChqqkd9qk/28g7Vg==,other,2017-05-18T17:48:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.644,2.099,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2,21906.2,70,95.8,0.372,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.498,30.49,22.79,evergreenForest,WGS84,32.951506,-87.398919,20.2,135.8,0.23,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,00213,NEON.PLA.D08.TALL.00213,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,17.8,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.103,50,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,2017-06-06,48,0.0775,20,5.87,1.31,1.31,A,0,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.59,48.37,30.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_047.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQytZQgKA8EVk=,OK,2017-05-18T17:54:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,4.678,1.429,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,4,20248.5,99,70.6,0.305,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.506,15.81,17.47,evergreenForest,WGS84,32.951506,-87.398919,20.2,135.8,0.23,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00248,NEON.PLA.D08.TALL.00248,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,27.6,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.107,50,0.171,1.238,1.036,0.473,0.164,459.3,61.9,10.5,22.6,21,2017-06-06,48,0.0771,20,4.64,1.04,1.25,A,0,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ/hUjC/ot/aI=,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,2.33,48.39,20.8,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_044.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=,8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE91hI4Bae0vE9ano5OpqCQA==,OK,2017-05-18T18:12:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,1.428,0.655,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,27,2078.2,96,315.2,0.459,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.533,21.37,18.7,evergreenForest,WGS84,32.952869,-87.397604,20.2,130.1,0.19,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,03408,NEON.PLA.D08.TALL.03408,PIEC2,Pinus echinata Mill.,Live,NA,NA,NA,NA,NA,12.4,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.105,50,0.102,0.695,0.18,0.114,0.083,542.8,61.6,3.5,10,47.3,2017-06-06,48,0.0624,20,3,0.84,0.79,A,0,8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE3Ur9QxbsdrE=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.11,49.64,44.6,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_054.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=,8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybnL0vVfklNcm8YRPjGZ2REw==,OK,2017-05-18T18:29:00Z,NA,1.148,0.566,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,32,2392.6,94,236.6,0.493,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.513,22.52,19.97,evergreenForest,WGS84,32.948793,-87.397268,20.2,124.8,0.29,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,02342,NEON.PLA.D08.TALL.02342,PIEC2,Pinus echinata Mill.,Live,NA,NA,NA,NA,NA,11.4,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.108,50,0.097,0.488,0.176,0.106,0.078,534.3,67.6,3.5,12.5,29.4,2017-06-06,48,0.0622,20,1.92,0.39,0.61,A,0,8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb4yj+k6f+ubg=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.96,48.47,50.6,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_054.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=,8YsBtW+LzBYUtrl3C55a8PVA8HJwsdM18Z4BPs84Iww=,other,2017-05-18T17:39:00Z,NA,4.631,1.535,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5,22016.1,90,69.7,0.331,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.521,23.34,26.09,evergreenForest,WGS84,32.948793,-87.397268,20.2,124.8,0.29,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,02330,NEON.PLA.D08.TALL.02330,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,17,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.109,50,0.093,0.737,0.1,0.056,0.114,349.9,66.6,3.3,6.9,43.4,2017-06-06,48,0.0693,20,2.69,0.53,0.89,A,0,8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDMF4RqPm99BE=,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.89,51.46,57.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_054.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=,8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDT8jgOMJiuC5LU9usWHUyfw==,OK,2017-05-18T18:52:00Z,NA,4.448,2.272,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,22,5121.7,97,443.6,0.511,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.521,23.34,26.09,evergreenForest,WGS84,32.948793,-87.397268,20.2,124.8,0.29,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,02330,NEON.PLA.D08.TALL.02330,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,17,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.109,50,0.093,0.737,0.1,0.056,0.114,349.9,66.6,3.3,6.9,43.4,2017-06-06,48,0.0693,20,2.69,0.53,0.89,A,0,8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDMF4RqPm99BE=,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.89,51.46,57.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_051.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=,8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjieu40F8nJjE=,other,2017-05-18T17:34:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,4.391,1.193,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5,25242,85,47.3,0.272,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.509,19.81,21.89,mixedForest,WGS84,32.950148,-87.397284,20.3,117.9,0.38,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,01918,NEON.PLA.D08.TALL.01918,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,13.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.107,50,0.128,0.847,0.434,0.16,0.102,1470.8,58.1,7.6,18.3,27,2017-06-06,48,0.0508,20,3.83,0.73,1.22,A,0,8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQ3vidp6tqlM=,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,1.79,48.43,27,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
TALL_051.basePlot.cfc,D08,TALL,tower,8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=,8YsBtW+LzBaumRUTuUa2OOQteI6cAchR3umwxgZvqWk=,OK,2017-05-18T18:46:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2.351,1.198,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,21,4783.8,99,250.4,0.51,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.541,16.03,20.75,mixedForest,WGS84,32.950148,-87.397284,20.3,117.9,0.38,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,01906,NEON.PLA.D08.TALL.01906,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,19.4,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.107,50,0.102,0.593,0.224,0.124,0.077,906.4,67.6,3.1,11.5,51.1,2017-06-06,48,0.0674,20,4.45,1.07,1.21,A,0,8YsBtW+LzBaumRUTuUa2OOQteI6cAchRyuuuV44jgMw=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.09,49.56,45.4,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS
