namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument,eventID,plotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,utmZone,easting,northing,UTM_E,UTM_N
STEI_001.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg2wD5/zH8Qh8=,OK,2017-08-31T17:00:00Z,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,3.56,1.382,uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=,1,18580.4,100,74.4,0.388,NA,0.529,16.26,16.35,deciduousForest,WGS84,45.812246,-90.092743,20.2,505.9,0.4,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01538,NEON.PLA.D05.STEI.01538,TIAM,Tilia americana L.,Live,NA,NA,NA,NA,NA,12.9,NA,NA,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=,0.104,50,0.248,1.676,2.353,0.374,0.112,172.5,62.2,9,52.8,30.9,2017-09-02,48,0.0864,20,9.6,3.01,2.5,B,0,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzgj39VYu43eb4=,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2.66,45.64,17.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_STEI_2015,STEI_001,NA,33,10.5,315.8,N,NA,NA,16N,259716.22,5077839.51,259708.89976642,5077847.03756138
GRSM_006.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=,njZEDkTA4mgiARK+2lMt1XKieVoTXptHKEDJnZpQpOQ=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.99,1.01,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,4,11951.8,100,84.5,0.508,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.481,7.91,8.74,deciduousForest,WGS84,35.678899,-83.645322,20.2,527.1,0.21,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,02305,NEON.PLA.D07.GRSM.02305,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,19.1,20.3,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.469,50,0.129,0.619,0.35,0.137,0.127,434.3,46.6,5.2,50.5,15,2016-10-28,24,0.1438,50,4.12,1.84,0.82,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.5,47.2,32.4,0,NA,NA,vst_GRSM_2015,GRSM_006,1,31,17.3,38.8,NA,NA,NA,17N,260593.25,3951559.33,260604.09024593662,3951572.8125467934
GRSM_006.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/j9M4vrj8mlo=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.33,0.11,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,43,971.5,100,113.2,0.333,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.145,8.29,12.43,deciduousForest,WGS84,35.678899,-83.645322,20.2,527.1,0.21,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02274,NEON.PLA.D07.GRSM.02274,TSCA,Tsuga canadensis (L.) Carrière,Live,NA,NA,NA,NA,NA,18.1,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-28,24,0.1389,50,1.09,1.17,0.09,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.8,45.9,24.9,0,NA,NA,vst_GRSM_2015,GRSM_006,3,31,14.5,61.7,NA,NA,NA,17N,260593.25,3951559.33,260606.01692162588,3951566.204279031
GRSM_002.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=,njZEDkTA4mhMd38hmJ6sFsk82htc7y966DcdkQtEaedB0lhUtFPM6w==,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3.029,1.35,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,19571.3,100,69,0.446,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.48,10.21,16.05,deciduousForest,WGS84,35.67043,-83.587373,20.2,695.8,0.37,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,03305,NEON.PLA.D07.GRSM.03305,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,17.5,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.481,50,0.15,1.944,0.279,0.257,0.152,389.5,71.6,102.3,68.8,16.8,2016-10-26,24,0.1449,50,5.14,1.19,1.24,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.2,47.5,21.9,0,NA,NA,vst_GRSM_2015,GRSM_002,4,41,9,343.4,NA,NA,NA,17N,265814.15,3950479.93,265811.57880469336,3950488.5549031706
GRSM_002.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UFKTqUH9C2k4=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.53,0.7,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,17042.9,100,41.1,0.277,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.47,6.38,12.97,deciduousForest,WGS84,35.67043,-83.587373,20.2,695.8,0.37,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,03282,NEON.PLA.D07.GRSM.03282,OXYDE,Oxydendrum sp.,Live,NA,NA,NA,NA,NA,14.1,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.477,50,0.187,0.784,0.51,0.13,0.148,620.2,48.8,3.7,64.8,15.4,2016-10-25,24,0.1301,50,1.46,0.67,0.34,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.9,43.9,22.8,0,NA,NA,vst_GRSM_2015,GRSM_002,3,41,5.2,19.2,NA,NA,NA,17N,265814.15,3950479.93,265815.8601065631,3950484.8407571255
GRSM_010.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4misW8k1uxtRp3WXJNHhA4qA7q9yG8Vst2k=,njZEDkTA4misW8k1uxtRp3WXJNHhA4qAxWVtQYweM5Q=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.72,0.8,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,3,15243.6,100,52.5,0.294,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.462,11.26,14.29,deciduousForest,WGS84,35.669838,-83.526031,20.2,510.6,0.33,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02760,NEON.PLA.D07.GRSM.02760,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,31.1,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.452,50,0.174,0.973,1.375,0.299,0.186,269.4,184.1,7.6,63.8,22.2,2016-10-26,24,0.1219,50,3.59,1.71,0.85,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.3,44.3,19.5,0,NA,NA,vst_GRSM_2015,GRSM_010,2,49,10.1,100.9,NA,NA,NA,17N,271365.76,3950269.66,271375.67778299825,3950267.750136026
GRSM_010.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4misW8k1uxtRpy9/eUO9pznT5fFy9saRSxU=,njZEDkTA4misW8k1uxtRpy9/eUO9pznTu4/j845/5UE=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.5,0.73,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,3,15250.9,100,47.9,0.292,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.474,10.98,13.93,deciduousForest,WGS84,35.669838,-83.526031,20.2,510.6,0.33,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02763,NEON.PLA.D07.GRSM.02763,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,29.7,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.463,50,0.18,1.973,1.515,0.385,0.185,269.1,77.4,375.9,55.2,20,2016-10-26,24,0.1579,50,4.74,1.1,1.38,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.2,44.3,20.4,0,NA,NA,vst_GRSM_2015,GRSM_010,2,49,7,116.2,NA,NA,NA,17N,271365.76,3950269.66,271372.04080858774,3950266.5694590304
GRSM_010.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4misW8k1uxtRpy9/eUO9pznT5fFy9saRSxU=,njZEDkTA4misW8k1uxtRpy9/eUO9pznTu4/j845/5UE=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.5,0.73,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,3,15250.9,100,47.9,0.292,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.474,10.98,13.93,deciduousForest,WGS84,35.669838,-83.526031,20.2,510.6,0.33,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02763,NEON.PLA.D07.GRSM.02763,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,29.7,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.463,50,0.18,1.973,1.515,0.385,0.185,269.1,77.4,375.9,55.2,20,2016-10-26,24,0.1579,50,4.74,1.1,1.38,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.2,44.6,20.2,0,NA,NA,vst_GRSM_2015,GRSM_010,2,49,7,116.2,NA,NA,NA,17N,271365.76,3950269.66,271372.04080858774,3950266.5694590304
GRSM_025.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mgfENts4k6kSGBRN0EHeml9l4DjKXTfk+o=,njZEDkTA4mgfENts4k6kSGBRN0EHeml9G7DRtcZ6hF4voeq0plYdrg==,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.84,0.55,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,4,13652.6,100,40.3,0.299,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.124,7.27,4.85,evergreenForest,WGS84,35.589784,-83.47552,20.2,1791.1,0.29,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02867,NEON.PLA.D07.GRSM.02867,BETUL,Betula sp.,Live,NA,NA,NA,NA,NA,6.7,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.326,50,0.347,3.317,0.337,0.29,0.215,435.6,89.8,148.9,52.3,152,2016-10-25,24,0.141,50,4.49,1.96,0.77,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,3.8,44.9,11.9,0,NA,NA,vst_GRSM_2015,GRSM_025,1,49,8.5,167,Y,NA,NA,17N,275714.82,3941271.9,275716.73208396195,3941263.6178544494
GRSM_001.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbqS8Q3jqKZbmc=,njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbq5J/H+t1Qqxg=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.95,0.84,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,15931.6,100,52.7,0.431,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.48,11.65,13.74,deciduousForest,WGS84,35.684584,-83.532113,20.2,467,0.19,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02463,NEON.PLA.D07.GRSM.02463,BELE,Betula lenta L.,Live,NA,NA,NA,NA,NA,21,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.474,50,0.17,2.148,0.691,0.227,0.15,991.5,66.6,89.2,60.2,107,2016-10-26,24,0.1296,50,6.32,3.49,0.95,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.3,45.9,20.2,0,NA,NA,vst_GRSM_2015,GRSM_001,1,31,10.3,78.2,NA,NA,NA,17N,270857.35,3951919.81,270867.4323341042,3951921.916309334
GRSM_003.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhR8rGbSsJLb6cukeMvremZBtGbGGiAx4k=,njZEDkTA4mhR8rGbSsJLb6cukeMvremZh1FqpIBZ+to=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.93,0.8,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,4,12618.4,100,63.4,0.415,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.465,6.67,11.83,deciduousForest,WGS84,35.676611,-83.474556,20.3,893.9,0.49,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02637,NEON.PLA.D07.GRSM.02637,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,21,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.323,50,0.17,0.942,0.322,0.149,0.171,217.9,79.5,10.2,0.2,26.2,2016-10-26,24,0.1529,50,4.3,1.49,1.13,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.6,45.9,28.3,0,NA,NA,vst_GRSM_2015,GRSM_003,4,31,19.8,24.2,NA,NA,NA,17N,276044.71,3950902.41,276052.8264760701,3950920.4699783004
GRSM_003.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGtzlnIdO9QBQ0=,njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGtm42VUvXQU7Q=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.44,0.61,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,4,10486.9,100,58.2,0.424,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.21,9.04,10,deciduousForest,WGS84,35.676611,-83.474556,20.3,893.9,0.49,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02631,NEON.PLA.D07.GRSM.02631,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,18.5,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.473,50,0.15,1.751,0.308,0.313,0.143,324.3,55.1,89.8,53.2,28.8,2016-10-26,24,0.1393,50,4.92,1.96,1.08,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.9,46.2,24.6,0,NA,NA,vst_GRSM_2015,GRSM_003,1,31,9.5,2,NA,NA,NA,17N,276044.71,3950902.41,276045.0415452187,3950911.9042128567
GRSM_003.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mi6lNVtRg00eNWwyQgddzDi5F2NTGiJEVc=,njZEDkTA4mi6lNVtRg00eNWwyQgddzDiFWxSYA0cjuN6aa+ZZ+ScGw==,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.62,0.95,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,17550,100,54.1,0.363,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.488,9.02,9.64,deciduousForest,WGS84,35.676611,-83.474556,20.3,893.9,0.49,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02661,NEON.PLA.D07.GRSM.02661,HALES,Halesia sp.,Live,NA,NA,NA,NA,NA,19.5,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.479,50,0.17,0.989,0.191,0.127,0.179,65.8,39.7,6.3,43.5,11.5,2016-10-25,24,0.1497,50,3.94,3.27,0.14,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.1,47.4,22.3,0,NA,NA,vst_GRSM_2015,GRSM_003,3,31,14.7,49.7,NA,NA,NA,17N,276044.71,3950902.41,276055.92122444656,3950911.917809759
GRSM_009.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQeEwpl4eZtpAg=,njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQeNxfbphIpUYA=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.49,0.57,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,16344.8,100,34.9,0.383,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.476,9.45,15.13,deciduousForest,WGS84,35.670878,-83.489979,20.1,842.1,0.15,NEON.DOC.001024vD,39,Woody individual,line launcher,N,08002Z,NEON.PLA.D07.GRSM.08002Z,BELE,Betula lenta L.,Live,NA,NA,NA,NA,NA,17.8,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.412,50,0.189,1.219,0.866,0.284,0.158,2051.8,61.8,5.3,68.8,168.9,2016-10-26,24,0.1514,50,7.09,3.09,1.21,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.4,45.1,18.7,0,NA,NA,vst_GRSM_2016,GRSM_009,NA,51,11.1,300,Y,NA,NA,17N,274632.47,3950301.68,274622.857118018,3950307.23
GRSM_016.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mijQdJIkfYasnD2h9naC7vbsLiMy4Go8XA=,njZEDkTA4mijQdJIkfYasnD2h9naC7vbDYZiqVV2++I=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,0.82,0.51,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,74,952.4,100,535.5,0.622,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.476,10.7,13.43,evergreenForest,WGS84,35.593015,-83.474662,20.2,1777.6,0.25,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02984,NEON.PLA.D07.GRSM.02984,PIRU,Picea rubens Sarg.,Live,NA,NA,NA,NA,NA,8,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.476,50,0.102,0.412,0.171,0.043,0.081,381.8,45.2,0.4,51,14.2,2016-10-26,24,0.1573,50,2.73,2.24,0.01,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1,45.3,47.2,0,NA,NA,vst_GRSM_2015,GRSM_016,2,49,11.1,130.1,N,NA,NA,17N,275801.59,3941628.4,275810.0806275502,3941621.2502277098
GRSM_007.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mgzibdydw4wIWlntUakjAYfiR8XOwNE4WU=,njZEDkTA4mgzibdydw4wIWlntUakjAYfsDMnOtWjZKk=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,1.47,0.73,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3,9286.2,100,78.6,0.497,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.469,6.39,8.52,deciduousForest,WGS84,35.68687,-83.513991,20.3,657.2,0.45,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,03354,NEON.PLA.D07.GRSM.03354,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,19.6,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.475,50,0.107,2.448,0.422,0.256,0.1,979,37.7,97,45.5,15.8,2016-10-26,24,0.1498,50,3.46,0.52,1.18,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,1.4,45.6,33.8,0,NA,NA,vst_GRSM_2015,GRSM_007,2,41,8.6,39.3,NA,NA,NA,17N,272504.13,3952131.27,272509.5770755046,3952137.9250258035
GRSM_007.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjIwgQhpNfyK0k=,njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjI2r6Sa5xJo0LAnwZYbbFwcg==,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,3.36,1.44,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2,20983.8,100,68.6,0.429,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.478,9.21,18.41,deciduousForest,WGS84,35.68687,-83.513991,20.3,657.2,0.45,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,03322,NEON.PLA.D07.GRSM.03322,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,18.2,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.479,50,0.124,0.824,0.232,0.137,0.154,846.9,45.8,4.7,61.7,15.3,2016-10-25,24,0.1337,50,4.57,1.99,0.84,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.1,45.7,21.3,0,NA,NA,vst_GRSM_2015,GRSM_007,4,41,3.9,213.9,NA,NA,NA,17N,272504.13,3952131.27,272501.954794075,3952128.032952088
GRSM_008.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mjRs6rw/tqfQrsycEHIOS06GZYymlMz4Ng=,njZEDkTA4mjRs6rw/tqfQrsycEHIOS0691JKPKxnihA=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.27,0.66,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2,13730.3,100,48.1,0.291,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.456,9.65,15.79,deciduousForest,WGS84,35.679123,-83.482267,20.2,784.4,0.42,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,03401,NEON.PLA.D07.GRSM.03401,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,24.1,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.455,50,0.141,1.587,1.078,0.279,0.212,446.7,738.2,13.5,69.5,27,2016-10-26,24,0.1528,50,5.43,2.58,1.24,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.5,44.8,18.1,0,NA,NA,vst_GRSM_2015,GRSM_008,4,31,19.4,65.6,NA,NA,NA,17N,275353.74,3951198.72,275371.40726301965,3951206.734225939
GRSM_058.basePlot.cfc,D07,GRSM,tower,njZEDkTA4mjM8NaA5tPYPfIlPRzbOoiPURsnDbqK3bo=,njZEDkTA4mjM8NaA5tPYPfIlPRzbOoiPPO9w6AdXNOY=,OK,2016-06-09T19:10:00Z,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2.86,0.95,C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA,2,16523.6,100,57.5,0.332,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,0.469,9.81,12.16,deciduousForest,WGS84,35.691948,-83.505433,20.2,551.3,0.39,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,00745,NEON.PLA.D07.GRSM.00745,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,25.6,NA,NA,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.466,50,0.094,0.423,0.33,0.142,0.131,313.6,98.1,1.2,65.3,9.8,2016-10-26,24,0.1597,50,5.39,3.33,0.79,NA,1,NA,a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=,2.9,46.6,16,0,NA,NA,vst_GRSM_2015,GRSM_058,3,43,15,244.3,N,NA,NA,17N,273293.1,3952674.83,273279.58384468016,3952668.3251137314
