"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","sampleID","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","collectedBy","recordedBy","remarks","dataQF"
"88c0eccb-5e29-4684-97f0-c34822e15f0d","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","woodyWetlands","WGS84",42.436767,-72.228878,20.2,225.4,0.27,"NEON.DOC.001024vE","2018-09-13T18:20Z","41","Woody individual","line launcher","Y","1967","NEON.PLA.D01.HARV.01967","FRAM2","Fraxinus americana L.","Live",NA,NA,NA,NA,NA,"AVQkM2txccef2labSJF6XRr/e6EabGRtYmCyKOw2YUM=",22.7,NA,NA,"AVQkM2txccef2labSJF6XRr/e6EabGRtzK8D7rIUrwirTpidw83pvw==","LKs1fXw8CrL7Ae6rK2M0c9gQ2+4cXY7Ldatuh3lvqQM=","ZfNDtfkw2sRmM8MsseJuXsXaZFuDxcurLwIfocRsRN8=","",NA
"033fe044-fa24-4298-b3e5-81842d1760bc","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","woodyWetlands","WGS84",42.436767,-72.228878,20.2,225.4,0.27,"NEON.DOC.001024vE","2018-09-13T19:07Z","31","Woody individual","line launcher","Y","2044","NEON.PLA.D01.HARV.02044","ACRU","Acer rubrum L.","Live",NA,NA,NA,NA,NA,"AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh2kQz3M3JqDs=",24.6,NA,NA,"AVQkM2txcce10wz3R9YDPCy/qOkm4YuhhYVuvsSYX80=","LKs1fXw8CrL7Ae6rK2M0c9gQ2+4cXY7Ldatuh3lvqQM=","ZfNDtfkw2sRmM8MsseJuXsXaZFuDxcurLwIfocRsRN8=","",NA
"99a8c12e-89b1-4943-95f9-2d937036bf98","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","woodyWetlands","WGS84",42.436767,-72.228878,20.2,225.4,0.27,"NEON.DOC.001024vE","2018-09-13T19:57Z","40","Woody individual","line launcher","Y","2027","NEON.PLA.D01.HARV.02027","ACER","Acer sp.","Live",NA,NA,NA,NA,NA,"AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=",17.1,NA,NA,"AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTB9IxOWrLYBXMQhTCsFluHg==","LKs1fXw8CrL7Ae6rK2M0c9gQ2+4cXY7Ldatuh3lvqQM=","ZfNDtfkw2sRmM8MsseJuXsXaZFuDxcurLwIfocRsRN8=","",NA
"ebe22f67-1e93-44cf-a799-4e0ee904e348","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T13:45Z","39","Woody individual","line launcher","Y","5399","NEON.PLA.D01.HARV.05399","PINUS","Pinus sp.","Live",NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=",25.8,NA,NA,"AVQkM2txcceIitBakpoc8loyloTarjQ/t457ho/oZA4=","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","PONzcN543LsItiUs2/ovWZJvhJKCR2wp0yn9Wu6+yr8=","",NA
"bf36b1a2-8a43-466a-a7ab-be40263af096","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T16:27Z","23","Woody individual","line launcher","Y","5483","NEON.PLA.D01.HARV.05483","PINUS","Pinus sp.","Live",NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=",26.4,NA,NA,"AVQkM2txcceIitBakpoc8h0+cR9qiKY2PV0U2sdSzfw=","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","PONzcN543LsItiUs2/ovWZJvhJKCR2wp0yn9Wu6+yr8=","",NA
"9ff0ea03-18ea-4b80-a1ee-b427f2e04eab","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T19:26Z","23","Woody individual","line launcher","Y","5459","NEON.PLA.D01.HARV.05459","PINUS","Pinus sp.","Live",NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=",22.9,NA,NA,"AVQkM2txcceIitBakpoc8nNFI38kpaWdkUTWu38WpUI=","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","PONzcN543LsItiUs2/ovWZJvhJKCR2wp0yn9Wu6+yr8=","",NA
"b1faf5ca-0aff-4370-9988-5c32f0e3915f","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T12:29Z","21","Woody individual","line launcher","N","13004","NEON.PLA.D02.SCBI.13004","QUAL","Quercus alba L.","Live, physically damaged",NA,NA,NA,NA,NA,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=",7,NA,NA,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2q7eGpKKpKI8=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Several limbs damaged by windthrow",NA
"bbffe185-7ee1-49a0-81b7-dbe91150c0e8","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T13:06Z","31","Woody individual","line launcher","Y","00279","NEON.PLA.D02.SCBI.00279","FRAM2","Fraxinus americana L.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=",25.1,27,NA,"HvxvVDlCk18recdnuMUehunN/NlpHPvsIcpjO7NuyDUJ5zIDZRpxDA==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage due to emerald ash borer",NA
"c5b3b144-25f2-4d48-93c2-f31e6fabce4c","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T15:09Z","41","Woody individual","line launcher","N","13003","NEON.PLA.D02.SCBI.13003","LITU","Liriodendron tulipifera L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=",25.6,26.3,26.6,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR/KZ9+6WK02M=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"459fd064-69cb-4580-8158-8ee69167e053","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T13:28Z","41","Woody individual","line launcher","Y","01151","NEON.PLA.D02.SCBI.01151","JUNI","Juglans nigra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=",24.1,NA,NA,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1OGpqMATVll8=","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"f39a0861-6012-4dcd-8c4a-b057ab4bfc33","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T13:29Z","31","Woody individual","line launcher","N","13002","NEON.PLA.D02.SCBI.13002","FRAM2","Fraxinus americana L.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=",24,NA,NA,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgc/IyC2W4CbLcczd5U1Gcp6A==","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage due to emerald ash borer",NA
"03fc630a-40fe-435a-8207-3b2fa2825928","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T14:26Z","23","Woody individual","line launcher","N","13001","NEON.PLA.D02.SCBI.13001","QUVE","Quercus velutina Lam.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=",27.3,27.3,NA,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNlHeU5uimg3Q=","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"1e6596f5-3e47-40dc-b364-1a787173c836","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-25T16:57Z","21","Woody individual","line launcher","Y","03301","NEON.PLA.D02.SCBI.03301","JUNI","Juglans nigra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=",9.2,NA,NA,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1o/meRcpHJw=","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"cea9b1bc-39ee-41fb-bb20-930c01193943","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T13:50Z","23","Woody individual","line launcher","Y","02574","NEON.PLA.D02.SCBI.02574","LITU","Liriodendron tulipifera L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=",24.7,NA,NA,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzzH7t4xU4qXE=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","",NA
"237168f2-faac-4d54-afcb-36d9dc018cad","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T15:52Z","23","Woody individual","line launcher","Y","02577","NEON.PLA.D02.SCBI.02577","QURU","Quercus rubra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=",21.9,19.8,NA,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzXEI8iQMvERw=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","",NA
"6f477c7f-25a8-4b20-aa5a-b5da0a4079c6","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T17:54Z","41","Woody individual","line launcher","Y","02549","NEON.PLA.D02.SCBI.02549","JUNI","Juglans nigra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=",24.3,NA,NA,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxdsw0LplrtNE=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","",NA
"ab3f18c9-aab0-4561-9a45-8a2844d3ea0f","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.88477,-78.12516,20.2,493.3,0.3,"NEON.DOC.001024vD","2017-07-27T14:24Z","31","Woody individual","line launcher","Y","01925","NEON.PLA.D02.SCBI.01925","ACNEN","Acer negundo L. var. negundo","Live, physically damaged",NA,NA,NA,NA,NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=",7.7,NA,NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6a/pYcOYGxevurdOCSvVRwQ==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","Damaged due to wind throw",NA
"1f79a37d-64d2-4a10-9176-466ad9df6af0","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.88477,-78.12516,20.2,493.3,0.3,"NEON.DOC.001024vD","2017-07-27T16:32Z","32","Woody individual","line launcher","N","13006","NEON.PLA.D02.SCBI.13006","VITIS","Vitis sp.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=",5.9,NA,NA,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6K6c3cuI0Dzu+I3u6qeGLmg==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"7af10d49-754b-4f6a-a21c-ea7055ff663d","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-28T05:10Z","39","Woody individual","pole pruner","N","13008","NEON.PLA.D02.SCBI.13008","VITIS","Vitis sp.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=",1.8,NA,NA,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+STCgDN9r4PVO1+v22hhlJQ==","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage; galls",NA
"58e18004-86ae-4f77-aeb7-c3ae6ae00e19","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T13:30Z","40","Woody individual","line launcher","Y","00011","NEON.PLA.D02.SCBI.00011","FRAM2","Fraxinus americana L.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=",20.3,23.3,19.7,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3uK8zzomnuFncH5BEbQ0yMA==","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage due to emerald ash borer",NA
"5a360a6b-d37b-444b-b435-4326cca9b1fc","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T14:47Z","41","Woody individual","line launcher","Y","00003","NEON.PLA.D02.SCBI.00003","JUNI","Juglans nigra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=",25,NA,NA,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+m18d9pHIYg=","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"d2f36b30-59c0-4012-b1f6-bb25fc0b574a","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T15:15Z","21","Woody individual","line launcher","N","13005","NEON.PLA.D02.SCBI.13005","LITU","Liriodendron tulipifera L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=",21.7,NA,NA,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJf9WF7QfSTQI=","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"3ddae16a-fa9d-4a73-9d62-69f7fc7e7a93","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-28T19:35Z","39","Woody individual","line launcher","Y","03296","NEON.PLA.D02.SCBI.03296","FRAM2","Fraxinus americana L.","Live, insect damaged",NA,NA,NA,NA,NA,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=",9.7,NA,NA,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds95foKDnOv2fISwfoRT6WqQ==","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage due to emerald ash borer",NA
"1cc9b8a4-f033-4f76-a616-5bfa5b8c5eb8","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T14:15Z","41","Woody individual","line launcher","Y","01531","NEON.PLA.D02.SCBI.01531","QURU","Quercus rubra L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=",27.3,NA,NA,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g65k6lpHDSiM=","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","",NA
"fe9464c4-8fb2-4aa6-955a-3d21d3dd21a9","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T15:20Z","32","Woody individual","line launcher","Y","01496","NEON.PLA.D02.SCBI.01496","LITU","Liriodendron tulipifera L.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=",27.8,NA,NA,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvbHeUxF/wuvw=","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","",NA
"4dcd2d27-e590-4df6-a020-e4f8b0688d44","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T16:45Z","41","Woody individual","line launcher","N","13010Z","NEON.PLA.D02.SCBI.13010Z","QUMO4","Quercus montana Willd.","Live",NA,NA,NA,NA,NA,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=",25.7,NA,NA,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNval2nAA9NeowUcqOewDRMWA==","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","",NA
"688f6edc-6d25-47b5-acb0-e8b7607868d8","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T13:20Z","41","Woody individual","line launcher","N","13011","NEON.PLA.D02.SCBI.13011","QUMO4","Quercus montana Willd.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=",23.9,NA,NA,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRD9kT8cLinni5xYSAXc7P6A==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"706c26c5-bbb3-4d1e-8764-f17a62e36dda","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T14:15Z",NA,"Woody individual","line launcher","Y","1103","NEON.PLA.D02.SCBI.01103","QUAL","Quercus alba L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=",21.3,NA,NA,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGAS0AF8i8Whh5E=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"fc3d0e0b-7b20-4365-b5ea-c21d7b6f89bc","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T18:05Z","41","Woody individual","line launcher","N","13013","NEON.PLA.D02.SCBI.13013","LITU","Liriodendron tulipifera L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=",16.9,NA,NA,"HvxvVDlCk19LcyNt9GpiizHsoykg80ZnE15ksq6Q/mU=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"1f7e503b-290b-4c65-98cb-9ef4cff5741a","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T18:44Z","41","Woody individual","line launcher","Y","1758","NEON.PLA.D02.SCBI.01758","LITU","Liriodendron tulipifera L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=",18.8,NA,NA,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981i5E62QF3DX90=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"6295cbf6-375b-408b-b87f-8eccab42103e","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T20:14Z","39","Woody individual","line launcher","N","13012","NEON.PLA.D02.SCBI.13012","QURU","Quercus rubra L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=",29,NA,NA,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7kN9UQO2N4yA=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"162122eb-0440-4b7f-a223-1d366d424317","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T21:20Z","21","Woody individual","line launcher","N","13014","NEON.PLA.D02.SCBI.13014","LITU","Liriodendron tulipifera L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=",17.9,NA,NA,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pojHhigE7qls=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"b471de54-dcd7-433e-83c4-504b68bf0bb2","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","deciduousForest","WGS84",38.894261,-78.1372,20.2,397,0.21,"NEON.DOC.001024vD","2017-08-02T14:00Z","40","Woody individual","line launcher","N","13015","NEON.PLA.D02.SCBI.13015","SASSA","Sassafras sp.","Live",NA,"",NA,NA,NA,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=",13.9,NA,NA,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqu/ThDeFgn+jMPWeZ19THog==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"21f00860-7082-4c9e-934b-bb4bb5f4ac46","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T17:40Z","39","Woody individual","line launcher","Y","10954","NEON.PLA.D02.SCBI.10954","VITIS","Vitis sp.","Live",NA,"",NA,NA,NA,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=",7.4,NA,NA,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkVv04sYmc+6b9gd6aQmrfUw==","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"18d2705c-1294-4229-afec-9761f08eea0f","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T18:40Z","39","Woody individual","line launcher","Y","2369","NEON.PLA.D02.SCBI.02369","JUNI","Juglans nigra L.","Live, physically damaged",NA,"",NA,NA,NA,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=",13.6,NA,NA,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/DWptAHxoPc=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","Broken branch",NA
"6baecada-c6a2-4c19-9dba-25ba7e277f45","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T19:32Z","39","Woody individual","line launcher","Y","2392","NEON.PLA.D02.SCBI.02392","LITU","Liriodendron tulipifera L.","Live",NA,"",NA,NA,NA,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=",14.2,NA,NA,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHlwJns5U6IwI=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
